actual_flight_time,flight_id
0,13771
91.0,13772
0,13773
91.0,13774
89.0,13775
89.0,13776
90.0,13777
90.0,13778
89.0,13779
89.0,13780
88.0,13781
89.0,13782
91.0,13783
92.0,13784
90.0,13785
91.0,13786
91.0,13787
91.0,13788
90.0,13789
90.0,13790
91.0,13791
89.0,13792
90.0,13793
91.0,13794
92.0,13795
88.0,13796
0,13797
89.0,13798
89.0,13799
89.0,13800
89.0,13801
89.0,13802
90.0,13803
90.0,13804
91.0,13805
89.0,13806
91.0,13807
90.0,13808
0,13809
90.0,13810
89.0,13811
90.0,13812
89.0,13813
89.0,13814
90.0,13815
88.0,13816
89.0,13817
89.0,13818
0,13819
90.0,13820
92.0,13821
92.0,13822
0,13823
91.0,13824
90.0,13825
89.0,13826
91.0,13827
90.0,13828
89.0,13829
90.0,13830
92.0,13831
91.0,13832
90.0,13833
89.0,13834
0,13835
89.0,13836
89.0,13837
89.0,13838
91.0,13839
90.0,13840
88.0,13841
89.0,13842
90.0,13843
90.0,13844
90.0,13845
89.0,13846
90.0,13847
90.0,13848
90.0,13849
90.0,13850
90.0,13851
89.0,13852
90.0,13853
90.0,13854
90.0,13855
90.0,13856
90.0,13857
91.0,13858
90.0,13859
90.0,13860
89.0,13861
90.0,13862
90.0,13863
91.0,13864
89.0,13865
89.0,13866
91.0,13867
90.0,13868
89.0,13869
90.0,13870
0,13871
0,13872
91.0,13873
90.0,13874
88.0,13875
88.0,13876
89.0,13877
88.0,13878
89.0,13879
90.0,13880
90.0,13881
89.0,13882
0,13883
90.0,13884
91.0,13885
91.0,13886
91.0,13887
89.0,13888
91.0,13889
90.0,13890
89.0,13891
91.0,13892
91.0,13893
89.0,13894
91.0,13895
90.0,13896
89.0,13897
92.0,13898
91.0,13899
90.0,13900
0,13901
89.0,13902
91.0,13903
90.0,13904
91.0,13905
90.0,13906
89.0,13907
0,13908
90.0,13909
89.0,13910
90.0,13911
90.0,13912
90.0,13913
89.0,13914
90.0,13915
89.0,13916
91.0,13917
90.0,13918
90.0,13919
92.0,13920
90.0,13921
92.0,13922
91.0,13923
89.0,13924
91.0,13925
90.0,13926
90.0,13927
89.0,13928
91.0,13929
90.0,13930
90.0,13931
90.0,13932
0,128737
90.0,13933
90.0,13934
91.0,13935
90.0,13936
89.0,13937
90.0,13938
91.0,13939
91.0,13940
91.0,13941
91.0,13942
90.0,13943
90.0,13944
0,13945
91.0,13946
89.0,13947
89.0,13948
90.0,13949
90.0,13950
90.0,13951
91.0,13952
0,13953
90.0,13954
90.0,13955
91.0,13956
90.0,13957
89.0,13958
91.0,13959
89.0,13960
89.0,13961
90.0,13962
0,13963
88.0,13964
89.0,13965
89.0,13966
90.0,13967
0,13968
90.0,13969
90.0,13970
91.0,13971
91.0,13972
89.0,13973
88.0,13974
88.0,13975
88.0,13976
90.0,13977
90.0,13978
92.0,13979
91.0,13980
91.0,13981
91.0,13982
90.0,13983
90.0,13984
90.0,13985
90.0,13986
89.0,13987
89.0,13988
90.0,13989
0,1399
90.0,13991
90.0,13992
89.0,13993
90.0,13994
91.0,13995
90.0,13996
89.0,13997
89.0,13998
89.0,13999
0,128738
90.0,14000
89.0,14001
91.0,14002
89.0,14003
89.0,14004
90.0,14005
89.0,14006
91.0,14007
91.0,14008
90.0,14009
90.0,14010
90.0,14011
90.0,14012
0,14013
90.0,14014
90.0,14015
90.0,14016
91.0,14017
90.0,14018
88.0,14019
91.0,14020
90.0,14021
0,14022
89.0,14023
90.0,14024
90.0,14025
90.0,14026
90.0,14027
89.0,14028
90.0,14029
0,1403
90.0,14031
0,14032
89.0,14033
90.0,14034
90.0,14035
91.0,14036
0,14037
89.0,14038
90.0,14039
89.0,14040
0,14041
90.0,14042
90.0,14043
90.0,14044
91.0,14045
90.0,14046
91.0,14047
89.0,14048
91.0,14049
90.0,14050
89.0,14051
92.0,14052
90.0,14053
90.0,14054
89.0,14055
91.0,14056
0,14057
91.0,14058
90.0,14059
88.0,14060
90.0,14061
91.0,14062
91.0,14063
91.0,14064
91.0,14065
89.0,14066
0,14067
91.0,14068
89.0,14069
91.0,14070
91.0,14071
90.0,14072
90.0,14073
88.0,14074
91.0,14075
90.0,14076
91.0,14077
91.0,14078
90.0,14079
91.0,14080
89.0,14081
0,14082
89.0,14083
89.0,14084
0,14085
91.0,14086
59.0,14087
60.0,14088
60.0,14089
60.0,14090
60.0,14091
61.0,14092
59.0,14093
60.0,14094
61.0,14095
60.0,14096
60.0,14097
61.0,14098
60.0,14099
0,14473
59.0,14100
59.0,14101
60.0,14102
60.0,14103
61.0,14104
60.0,14105
60.0,14106
60.0,14107
62.0,14108
60.0,14109
59.0,14110
60.0,14111
60.0,14112
59.0,14113
0,14114
60.0,14115
60.0,14116
60.0,14117
61.0,14118
59.0,14119
60.0,14120
60.0,14121
61.0,14122
60.0,14123
0,14124
59.0,14125
61.0,14126
60.0,14127
60.0,14128
61.0,14129
60.0,14130
0,128739
60.0,14131
59.0,14132
60.0,14133
61.0,14134
61.0,14135
60.0,14136
0,14137
60.0,14138
60.0,14139
61.0,14140
59.0,14141
59.0,14142
60.0,14143
60.0,14144
60.0,14145
59.0,14146
0,14147
61.0,14148
61.0,14149
61.0,14150
61.0,14151
59.0,14152
60.0,14153
59.0,14154
60.0,14155
60.0,14156
60.0,14157
60.0,14158
59.0,14159
0,1416
0,14161
61.0,14162
60.0,14163
60.0,14164
60.0,14165
60.0,14166
60.0,14167
61.0,14168
61.0,14169
61.0,14170
60.0,14171
60.0,14172
59.0,14173
60.0,14174
60.0,14175
60.0,14176
60.0,14177
59.0,14178
60.0,14179
59.0,14180
59.0,14181
0,14182
60.0,14183
60.0,14184
60.0,14185
61.0,14186
61.0,14187
59.0,14188
61.0,14189
60.0,14190
60.0,14191
59.0,14192
60.0,14193
60.0,14194
60.0,14195
60.0,14196
59.0,14197
61.0,14198
60.0,14199
59.0,14200
59.0,14201
59.0,14202
0,14203
59.0,14204
60.0,14205
60.0,14206
60.0,14207
62.0,14208
60.0,14209
61.0,14210
60.0,14211
60.0,14212
61.0,14213
59.0,14214
60.0,14215
60.0,14216
60.0,14217
61.0,14218
59.0,14219
61.0,14220
59.0,14221
0,14222
60.0,14223
60.0,14224
0,12874
60.0,14225
60.0,14226
61.0,14227
60.0,14228
60.0,14229
60.0,14230
61.0,14231
61.0,14232
60.0,14233
60.0,14234
59.0,14235
59.0,14236
60.0,14237
61.0,14238
0,14239
60.0,14240
60.0,14241
58.0,14242
60.0,14243
61.0,14244
60.0,14245
60.0,14246
0,14247
60.0,14248
60.0,14249
58.0,14250
60.0,14251
60.0,14252
59.0,14253
61.0,14254
59.0,14255
0,128741
60.0,14256
61.0,14257
61.0,14258
60.0,14259
60.0,14260
60.0,14261
59.0,14262
61.0,14263
59.0,14264
59.0,14265
59.0,14266
61.0,14267
61.0,14268
60.0,14269
60.0,14270
60.0,14271
59.0,14272
60.0,14273
60.0,14274
59.0,14275
60.0,14276
60.0,14277
60.0,14278
61.0,14279
0,1428
59.0,14281
61.0,14282
60.0,14283
60.0,14284
59.0,14285
60.0,14286
60.0,14287
61.0,14288
60.0,14289
60.0,14290
60.0,14291
0,14292
60.0,14293
60.0,14294
60.0,14295
61.0,14296
60.0,14297
59.0,14298
61.0,14299
60.0,14300
60.0,14301
59.0,14302
58.0,14303
60.0,14304
59.0,14305
61.0,14306
61.0,14307
61.0,14308
59.0,14309
61.0,14310
60.0,14311
60.0,14312
0,14313
59.0,14314
60.0,14315
60.0,14316
61.0,14317
0,128742
59.0,14318
60.0,14319
61.0,14320
59.0,14321
61.0,14322
60.0,14323
60.0,14324
0,14325
60.0,14326
60.0,14327
60.0,14328
59.0,14329
60.0,14330
60.0,14331
0,14332
60.0,14333
60.0,14334
59.0,14335
60.0,14336
60.0,14337
60.0,14338
60.0,14339
59.0,14340
60.0,14341
61.0,14342
60.0,14343
59.0,14344
0,14345
59.0,14346
60.0,14347
61.0,14348
0,15244
60.0,14349
61.0,14350
60.0,14351
59.0,14352
60.0,14353
60.0,14354
60.0,14355
60.0,14356
59.0,14357
60.0,14358
60.0,14359
0,1436
60.0,14361
60.0,14362
60.0,14363
61.0,14364
59.0,14365
60.0,14366
61.0,14367
60.0,14368
61.0,14369
0,1437
61.0,14371
60.0,14372
60.0,14373
61.0,14374
61.0,14375
60.0,14376
60.0,14377
60.0,14378
60.0,14379
0,16099
60.0,14380
60.0,14381
60.0,14382
60.0,14383
59.0,14384
0,14385
61.0,14386
61.0,14387
0,14388
59.0,14389
60.0,14390
60.0,14391
60.0,14392
60.0,14393
59.0,14394
60.0,14395
60.0,14396
60.0,14397
60.0,14398
60.0,14399
60.0,14400
60.0,14401
60.0,14402
60.0,14403
60.0,14404
59.0,14405
60.0,14406
60.0,14407
59.0,14408
60.0,14409
60.0,14410
0,16168
61.0,14411
60.0,14412
60.0,14413
60.0,14414
60.0,14415
61.0,14416
60.0,14417
60.0,14418
60.0,14419
60.0,14420
59.0,14421
60.0,14422
0,14423
59.0,14424
61.0,14425
61.0,14426
0,14427
59.0,14428
60.0,14429
60.0,14430
60.0,14431
60.0,14432
61.0,14433
59.0,14434
60.0,14435
59.0,14436
61.0,14437
60.0,14438
61.0,14439
61.0,14440
0,14441
0,16169
60.0,14442
60.0,14443
59.0,14444
59.0,14445
61.0,14446
60.0,14447
60.0,14448
60.0,14449
60.0,14450
59.0,14451
0,14452
60.0,14453
60.0,14454
60.0,14455
60.0,14456
60.0,14457
60.0,14458
59.0,14459
60.0,14460
60.0,14461
60.0,14462
60.0,14463
60.0,14464
60.0,14465
60.0,14466
60.0,14467
60.0,14468
59.0,14469
61.0,14470
61.0,14471
0,14472
0,16405
60.0,14474
0,14475
0,14476
61.0,14477
60.0,14478
0,14479
60.0,14480
60.0,14481
60.0,14482
233.0,14483
233.0,14484
234.0,14485
233.0,14486
234.0,14487
231.0,14488
234.0,14489
239.0,14490
231.0,14491
237.0,14492
233.0,14493
236.0,14494
235.0,14495
0,14496
236.0,14497
239.0,14498
234.0,14499
233.0,14500
236.0,14501
237.0,14502
236.0,14503
237.0,14504
238.0,14505
236.0,14506
0,14507
231.0,14508
234.0,14509
233.0,14510
233.0,14511
235.0,14512
235.0,14513
0,14514
233.0,14515
237.0,14516
236.0,14517
237.0,14518
237.0,14519
235.0,14520
232.0,14521
233.0,14522
232.0,14523
234.0,14524
234.0,14525
234.0,14526
237.0,14527
233.0,14528
236.0,14529
235.0,14530
0,14531
237.0,14532
233.0,14533
232.0,14534
235.0,14535
237.0,14536
239.0,14537
235.0,14538
237.0,14539
233.0,14540
235.0,14541
236.0,14542
235.0,14543
236.0,14544
238.0,14545
237.0,14546
236.0,14547
233.0,14548
239.0,14549
232.0,14550
0,14551
231.0,14552
237.0,14553
239.0,14554
0,14555
233.0,14556
238.0,14557
236.0,14558
232.0,14559
238.0,14560
236.0,14561
231.0,14562
235.0,14563
237.0,14564
234.0,14565
239.0,14566
236.0,14567
0,14568
234.0,14569
234.0,14570
0,14571
237.0,14572
237.0,14573
232.0,14574
238.0,14575
235.0,14576
237.0,14577
233.0,14578
233.0,14579
234.0,14580
238.0,14581
231.0,14582
233.0,14583
239.0,14584
233.0,14585
0,14586
0,14587
236.0,14588
239.0,14589
234.0,14590
233.0,14591
235.0,14592
236.0,14593
237.0,14594
236.0,14595
237.0,14596
236.0,14597
238.0,14598
233.0,14599
237.0,14600
234.0,14601
230.0,14602
237.0,14603
234.0,14604
242.0,14605
238.0,14606
235.0,14607
235.0,14608
236.0,14609
239.0,14610
234.0,14611
233.0,14612
236.0,14613
235.0,14614
234.0,14615
0,14616
237.0,14617
237.0,14618
239.0,14619
239.0,14620
234.0,14621
235.0,14622
235.0,14623
232.0,14624
231.0,14625
0,14626
235.0,14627
235.0,14628
236.0,14629
236.0,14630
0,14631
236.0,14632
235.0,14633
235.0,14634
238.0,14635
233.0,14636
231.0,14637
234.0,14638
232.0,14639
233.0,14640
235.0,14641
233.0,14642
238.0,14643
233.0,14644
233.0,14645
234.0,14646
234.0,14647
238.0,14648
234.0,14649
232.0,14650
238.0,14651
238.0,14652
54.0,14653
55.0,14654
0,14655
55.0,14656
55.0,14657
54.0,14658
54.0,14659
54.0,14660
56.0,14661
55.0,14662
55.0,14663
54.0,14664
55.0,14665
55.0,14666
56.0,14667
55.0,14668
55.0,14669
56.0,14670
55.0,14671
54.0,14672
55.0,14673
56.0,14674
55.0,14675
55.0,14676
55.0,14677
55.0,14678
55.0,14679
54.0,14680
0,16507
54.0,14681
55.0,14682
55.0,14683
55.0,14684
55.0,14685
55.0,14686
55.0,14687
0,14688
55.0,14689
54.0,14690
55.0,14691
55.0,14692
0,14693
54.0,14694
55.0,14695
0,14696
55.0,14697
55.0,14698
55.0,14699
55.0,14700
55.0,14701
55.0,14702
55.0,14703
55.0,14704
55.0,14705
56.0,14706
55.0,14707
56.0,14708
55.0,14709
55.0,14710
55.0,14711
55.0,14712
56.0,14713
55.0,14714
55.0,14715
55.0,14716
55.0,14717
55.0,14718
55.0,14719
0,1472
55.0,14721
55.0,14722
54.0,14723
54.0,14724
55.0,14725
55.0,14726
55.0,14727
55.0,14728
55.0,14729
55.0,14730
55.0,14731
55.0,14732
56.0,14733
55.0,14734
55.0,14735
55.0,14736
0,14737
56.0,14738
54.0,14739
54.0,14740
55.0,14741
56.0,14742
55.0,14743
56.0,14744
54.0,14745
55.0,14746
0,14747
55.0,14748
56.0,14749
55.0,14750
56.0,14751
55.0,14752
55.0,14753
55.0,14754
55.0,14755
0,14756
0,14757
55.0,14758
55.0,14759
55.0,14760
0,14761
56.0,14762
55.0,14763
55.0,14764
54.0,14765
55.0,14766
56.0,14767
55.0,14768
55.0,14769
54.0,14770
54.0,14771
56.0,14772
54.0,14773
55.0,14774
55.0,14775
55.0,14776
0,14777
55.0,14778
54.0,14779
55.0,14780
55.0,14781
55.0,14782
54.0,14783
55.0,14784
55.0,14785
55.0,14786
55.0,14787
56.0,14788
0,14789
55.0,14790
56.0,14791
55.0,14792
0,14793
54.0,14794
55.0,14795
56.0,14796
55.0,14797
55.0,14798
55.0,14799
56.0,14800
55.0,14801
56.0,14802
55.0,14803
55.0,14804
55.0,14805
54.0,14806
54.0,14807
55.0,14808
56.0,14809
55.0,14810
54.0,14811
55.0,14812
55.0,14813
56.0,14814
54.0,14815
0,14816
56.0,14817
55.0,14818
55.0,14819
56.0,14820
53.0,14821
55.0,14822
55.0,14823
55.0,14824
54.0,14825
54.0,14826
54.0,14827
55.0,14828
55.0,14829
0,1483
55.0,14831
55.0,14832
54.0,14833
55.0,14834
54.0,14835
55.0,14836
56.0,14837
55.0,14838
54.0,14839
56.0,14840
54.0,14841
56.0,14842
55.0,14843
54.0,14844
55.0,14845
55.0,14846
55.0,14847
55.0,14848
55.0,14849
54.0,14850
55.0,14851
54.0,14852
55.0,14853
0,14854
56.0,14855
54.0,14856
0,14857
55.0,14858
55.0,14859
55.0,14860
55.0,14861
56.0,14862
0,14863
55.0,14864
55.0,14865
56.0,14866
55.0,14867
54.0,14868
55.0,14869
55.0,14870
0,14871
56.0,14872
55.0,14873
56.0,14874
56.0,14875
56.0,14876
55.0,14877
55.0,14878
55.0,14879
55.0,14880
55.0,14881
55.0,14882
55.0,14883
55.0,14884
55.0,14885
55.0,14886
55.0,14887
54.0,14888
56.0,14889
56.0,14890
55.0,14891
55.0,14892
55.0,14893
0,14894
54.0,14895
55.0,14896
55.0,14897
55.0,14898
55.0,14899
55.0,14900
55.0,14901
55.0,14902
56.0,14903
55.0,14904
56.0,14905
55.0,14906
0,14907
55.0,14908
56.0,14909
56.0,14910
55.0,14911
55.0,14912
54.0,14913
56.0,14914
55.0,14915
55.0,14916
0,128743
55.0,14917
54.0,14918
56.0,14919
55.0,14920
56.0,14921
55.0,14922
54.0,14923
55.0,14924
55.0,14925
54.0,14926
55.0,14927
56.0,14928
54.0,14929
55.0,14930
0,14931
55.0,14932
55.0,14933
55.0,14934
54.0,14935
55.0,14936
55.0,14937
0,14938
0,14939
55.0,14940
0,14941
55.0,14942
55.0,14943
54.0,14944
54.0,14945
54.0,14946
55.0,14947
55.0,14948
55.0,14949
55.0,14950
55.0,14951
56.0,14952
56.0,14953
55.0,14954
54.0,14955
55.0,14956
55.0,14957
55.0,14958
54.0,14959
56.0,14960
56.0,14961
54.0,14962
0,14963
54.0,14964
55.0,14965
56.0,14966
56.0,14967
55.0,14968
55.0,14969
55.0,14970
55.0,14971
56.0,14972
56.0,14973
0,14974
54.0,14975
55.0,14976
56.0,14977
55.0,14978
55.0,14979
55.0,14980
55.0,14981
55.0,14982
56.0,14983
0,128744
55.0,14984
56.0,14985
54.0,14986
54.0,14987
55.0,14988
57.0,14989
55.0,14990
55.0,14991
54.0,14992
56.0,14993
0,14994
55.0,14995
56.0,14996
56.0,14997
54.0,14998
55.0,14999
57.0,15000
55.0,15001
0,15002
57.0,15003
54.0,15004
55.0,15005
56.0,15006
55.0,15007
55.0,15008
55.0,15009
55.0,15010
55.0,15011
54.0,15012
54.0,15013
56.0,15014
55.0,15015
54.0,15016
0,128745
55.0,15017
54.0,15018
55.0,15019
0,1502
56.0,15021
0,15022
55.0,15023
55.0,15024
54.0,15025
55.0,15026
54.0,15027
56.0,15028
55.0,15029
55.0,15030
55.0,15031
55.0,15032
55.0,15033
55.0,15034
55.0,15035
54.0,15036
55.0,15037
55.0,15038
55.0,15039
56.0,15040
55.0,15041
56.0,15042
56.0,15043
55.0,15044
55.0,15045
55.0,15046
55.0,15047
54.0,15048
478.0,15049
0,128746
475.0,15050
475.0,15051
478.0,15052
488.0,15053
476.0,15054
0,15055
476.0,15056
473.0,15057
480.0,15058
482.0,15059
0,1506
483.0,15061
487.0,15062
483.0,15063
482.0,15064
477.0,15065
477.0,15066
471.0,15067
481.0,15068
475.0,15069
471.0,15070
484.0,15071
482.0,15072
0,15073
486.0,15074
473.0,15075
470.0,15076
488.0,15077
476.0,15078
0,15079
481.0,15080
480.0,15081
483.0,15082
475.0,15083
481.0,15084
483.0,15085
471.0,15086
479.0,15087
478.0,15088
474.0,15089
476.0,15090
482.0,15091
487.0,15092
480.0,15093
491.0,15094
484.0,15095
0,15096
482.0,15097
474.0,15098
484.0,15099
476.0,15100
0,15101
491.0,15102
483.0,15103
488.0,15104
476.0,15105
479.0,15106
488.0,15107
482.0,15108
485.0,15109
0,1511
482.0,15111
479.0,15112
480.0,15113
475.0,15114
0,128747
476.0,15115
474.0,15116
479.0,15117
0,15118
0,15119
488.0,15120
0,15121
477.0,15122
481.0,15123
485.0,15124
477.0,15125
487.0,15126
476.0,15127
481.0,15128
0,15129
0,1513
480.0,15131
489.0,15132
478.0,15133
482.0,15134
481.0,15135
479.0,15136
481.0,15137
482.0,15138
477.0,15139
486.0,15140
475.0,15141
473.0,15142
483.0,15143
0,15144
485.0,15145
484.0,15146
479.0,15147
476.0,15148
483.0,15149
478.0,15150
479.0,15151
480.0,15152
483.0,15153
483.0,15154
483.0,15155
488.0,15156
477.0,15157
479.0,15158
482.0,15159
481.0,15160
480.0,15161
475.0,15162
477.0,15163
483.0,15164
478.0,15165
478.0,15166
479.0,15167
473.0,15168
480.0,15169
480.0,15170
0,15171
474.0,15172
0,15173
474.0,15174
479.0,15175
482.0,15176
482.0,15177
480.0,15178
470.0,15179
481.0,15180
484.0,15181
0,15182
486.0,15183
488.0,15184
490.0,15185
477.0,15186
483.0,15187
477.0,15188
481.0,15189
477.0,15190
481.0,15191
479.0,15192
482.0,15193
476.0,15194
486.0,15195
478.0,15196
478.0,15197
0,15198
472.0,15199
479.0,15200
479.0,15201
478.0,15202
481.0,15203
486.0,15204
481.0,15205
486.0,15206
0,15207
482.0,15208
478.0,15209
485.0,15210
474.0,15211
104.0,16609
489.0,15212
486.0,15213
482.0,15214
485.0,15215
480.0,15216
485.0,15217
476.0,15218
478.0,15219
491.0,15220
483.0,15221
480.0,15222
475.0,15223
486.0,15224
474.0,15225
476.0,15226
480.0,15227
481.0,15228
483.0,15229
480.0,15230
473.0,15231
485.0,15232
482.0,15233
0,15234
481.0,15235
484.0,15236
492.0,15237
481.0,15238
479.0,15239
479.0,15240
483.0,15241
0,15242
475.0,15243
488.0,15245
479.0,15246
474.0,15247
471.0,15248
466.0,15249
476.0,15250
478.0,15251
484.0,15252
482.0,15253
483.0,15254
0,15255
482.0,15256
479.0,15257
476.0,15258
492.0,15259
481.0,15260
475.0,15261
482.0,15262
479.0,15263
480.0,15264
479.0,15265
485.0,15266
478.0,15267
480.0,15268
484.0,15269
490.0,15270
483.0,15271
480.0,15272
0,15273
478.0,15274
472.0,15275
480.0,15276
479.0,15277
488.0,15278
482.0,15279
484.0,15280
472.0,15281
475.0,15282
488.0,15283
483.0,15284
468.0,15285
481.0,15286
482.0,15287
483.0,15288
483.0,15289
492.0,15290
0,15291
491.0,15292
481.0,15293
476.0,15294
486.0,15295
477.0,15296
479.0,15297
472.0,15298
476.0,15299
478.0,15300
480.0,15301
478.0,15302
481.0,15303
475.0,15304
478.0,15305
474.0,15306
489.0,15307
475.0,15308
485.0,15309
475.0,15310
482.0,15311
482.0,15312
474.0,15313
483.0,15314
489.0,15315
475.0,15316
474.0,15317
484.0,15318
479.0,15319
478.0,15320
469.0,15321
481.0,15322
479.0,15323
474.0,15324
483.0,15325
489.0,15326
486.0,15327
485.0,15328
478.0,15329
483.0,15330
479.0,15331
477.0,15332
477.0,15333
483.0,15334
481.0,15335
474.0,15336
473.0,15337
476.0,15338
477.0,15339
476.0,15340
481.0,15341
485.0,15342
484.0,15343
478.0,15344
483.0,15345
484.0,15346
482.0,15347
477.0,15348
471.0,15349
478.0,15350
477.0,15351
477.0,15352
481.0,15353
0,15354
477.0,15355
479.0,15356
482.0,15357
0,15358
482.0,15359
474.0,15360
478.0,15361
487.0,15362
491.0,15363
479.0,15364
484.0,15365
485.0,15366
489.0,15367
0,15368
477.0,15369
481.0,15370
481.0,15371
473.0,15372
0,16717
473.0,15373
476.0,15374
482.0,15375
487.0,15376
482.0,15377
478.0,15378
480.0,15379
480.0,15380
483.0,15381
482.0,15382
487.0,15383
483.0,15384
473.0,15385
480.0,15386
480.0,15387
475.0,15388
479.0,15389
0,1539
0,15391
484.0,15392
482.0,15393
484.0,15394
481.0,15395
475.0,15396
473.0,15397
490.0,15398
480.0,15399
482.0,15400
481.0,15401
0,15402
477.0,15403
485.0,15404
0,16862
488.0,15405
483.0,15406
477.0,15407
483.0,15408
483.0,15409
469.0,15410
481.0,15411
482.0,15412
473.0,15413
473.0,15414
477.0,15415
487.0,15416
478.0,15417
479.0,15418
480.0,15419
479.0,15420
471.0,15421
477.0,15422
477.0,15423
487.0,15424
479.0,15425
0,15426
485.0,15427
486.0,15428
480.0,15429
474.0,15430
476.0,15431
486.0,15432
484.0,15433
477.0,15434
484.0,15435
483.0,15436
480.0,15437
473.0,15438
473.0,15439
483.0,15440
480.0,15441
486.0,15442
479.0,15443
477.0,15444
134.0,15445
135.0,15446
136.0,15447
136.0,15448
137.0,15449
135.0,15450
133.0,15451
133.0,15452
0,15453
135.0,15454
135.0,15455
137.0,15456
134.0,15457
134.0,15458
0,15459
136.0,15460
134.0,15461
138.0,15462
135.0,15463
136.0,15464
134.0,15465
134.0,15466
135.0,15467
134.0,15468
134.0,15469
135.0,15470
132.0,15471
136.0,15472
134.0,15473
136.0,15474
133.0,15475
133.0,15476
135.0,15477
135.0,15478
0,15479
135.0,15480
135.0,15481
134.0,15482
135.0,15483
136.0,15484
136.0,15485
133.0,15486
135.0,15487
135.0,15488
134.0,15489
134.0,15490
133.0,15491
138.0,15492
134.0,15493
0,15494
135.0,15495
135.0,15496
134.0,15497
137.0,15498
136.0,15499
134.0,15500
134.0,15501
134.0,15502
0,15503
135.0,15504
135.0,15505
133.0,15506
0,15507
133.0,15508
135.0,15509
134.0,15510
136.0,15511
133.0,15512
133.0,15513
133.0,15514
136.0,15515
136.0,15516
138.0,15517
135.0,15518
133.0,15519
134.0,15520
133.0,15521
0,15522
137.0,15523
136.0,15524
136.0,15525
134.0,15526
137.0,15527
135.0,15528
135.0,15529
136.0,15530
134.0,15531
135.0,15532
135.0,15533
0,15534
133.0,15535
135.0,15536
137.0,15537
137.0,15538
0,15539
134.0,15540
133.0,15541
136.0,15542
0,15543
134.0,15544
136.0,15545
135.0,15546
138.0,15547
135.0,15548
0,15549
135.0,15550
136.0,15551
137.0,15552
136.0,15553
135.0,15554
134.0,15555
134.0,15556
134.0,15557
136.0,15558
135.0,15559
134.0,15560
133.0,15561
136.0,15562
135.0,15563
134.0,15564
136.0,15565
135.0,15566
136.0,15567
137.0,15568
137.0,15569
135.0,15570
134.0,15571
133.0,15572
136.0,15573
135.0,15574
135.0,15575
135.0,15576
135.0,15577
134.0,15578
133.0,15579
137.0,15580
137.0,15581
133.0,15582
138.0,15583
134.0,15584
136.0,15585
134.0,15586
135.0,15587
135.0,15588
136.0,15589
135.0,15590
135.0,15591
133.0,15592
135.0,15593
136.0,15594
132.0,15595
134.0,15596
134.0,15597
136.0,15598
133.0,15599
136.0,15600
134.0,15601
135.0,15602
135.0,15603
0,15604
135.0,15605
132.0,15606
0,15607
134.0,15608
0,15609
0,1561
137.0,15611
135.0,15612
137.0,15613
137.0,15614
135.0,15615
132.0,15616
135.0,15617
134.0,15618
134.0,15619
135.0,15620
135.0,15621
134.0,15622
137.0,15623
136.0,15624
0,15625
136.0,15626
133.0,15627
0,15628
136.0,15629
134.0,15630
136.0,15631
136.0,15632
133.0,15633
134.0,15634
133.0,15635
133.0,15636
137.0,15637
135.0,15638
134.0,15639
135.0,15640
136.0,15641
134.0,15642
135.0,15643
134.0,15644
134.0,15645
135.0,15646
133.0,15647
136.0,15648
134.0,15649
133.0,15650
134.0,15651
133.0,15652
134.0,15653
137.0,15654
135.0,15655
136.0,15656
135.0,15657
136.0,15658
135.0,15659
136.0,15660
134.0,15661
0,15662
138.0,15663
134.0,15664
135.0,15665
138.0,15666
136.0,15667
135.0,15668
134.0,15669
137.0,15670
135.0,15671
0,15672
136.0,15673
132.0,15674
133.0,15675
135.0,15676
134.0,15677
137.0,15678
132.0,15679
135.0,15680
135.0,15681
136.0,15682
136.0,15683
0,15684
135.0,15685
133.0,15686
138.0,15687
134.0,15688
136.0,15689
136.0,15690
135.0,15691
135.0,15692
136.0,15693
135.0,15694
136.0,15695
135.0,15696
0,15697
134.0,15698
134.0,15699
137.0,15700
137.0,15701
135.0,15702
135.0,15703
136.0,15704
135.0,15705
134.0,15706
135.0,15707
0,15708
135.0,15709
136.0,15710
131.0,15711
134.0,15712
0,15713
135.0,15714
134.0,15715
137.0,15716
136.0,15717
134.0,15718
0,15719
136.0,15720
135.0,15721
136.0,15722
137.0,15723
134.0,15724
134.0,15725
137.0,15726
135.0,15727
136.0,15728
136.0,15729
135.0,15730
136.0,15731
135.0,15732
136.0,15733
0,15734
138.0,15735
135.0,15736
134.0,15737
134.0,15738
134.0,15739
132.0,15740
135.0,15741
137.0,15742
135.0,15743
135.0,15744
137.0,15745
134.0,15746
135.0,15747
135.0,15748
134.0,15749
134.0,15750
136.0,15751
136.0,15752
137.0,15753
136.0,15754
133.0,15755
135.0,15756
134.0,15757
135.0,15758
135.0,15759
134.0,15760
136.0,15761
134.0,15762
134.0,15763
0,15764
135.0,15765
134.0,15766
135.0,15767
135.0,15768
138.0,15769
135.0,15770
136.0,15771
134.0,15772
0,15773
137.0,15774
134.0,15775
134.0,15776
0,15777
0,15778
133.0,15779
133.0,15780
139.0,15781
138.0,15782
135.0,15783
137.0,15784
137.0,15785
135.0,15786
135.0,15787
134.0,15788
136.0,15789
136.0,15790
133.0,15791
137.0,15792
135.0,15793
134.0,15794
131.0,15795
133.0,15796
137.0,15797
133.0,15798
137.0,15799
135.0,15800
